ticker,total_investment,quantity,total_value,total_pnl
KEX,125800,1928.276529919189,227633.0502415932,101833.05024159321
PBT,125800,20203.497903346946,227491.3910159003,101691.3910159003
MUFG,125800,22000.46249962225,227484.78560309822,101684.78560309822
MCBS,125800,7572.306415444704,227396.36685529465,101596.36685529465
CVEO,125800,8113.378780475413,227255.74149812135,101455.74149812135
SITM,121100,1552.3954122635978,222551.40724961634,101451.40724961634
APOG,125800,3537.7718508343187,227160.32730314473,101360.32730314473
VRRM,125800,8297.517966418676,227103.07370443337,101303.07370443337
RYAM,125800,30119.71197870126,227102.62717043166,101302.62717043166
TTP,125800,5459.2405342916645,226613.065415293,100813.06541529301
LBRT,125800,11741.92747330781,226501.79171016332,100701.79171016332
REPX,125800,8789.69784775731,226334.71957975073,100534.71957975073
OPRA,125800,15038.581712565061,226330.65764248598,100530.65764248598
SMFG,125800,17679.850464282677,226302.08931498212,100502.08931498212
WULF,125800,52370.2892337042,226239.6584795581,100439.6584795581
KFS,125800,28689.89032454999,226076.3390407513,100276.3390407513
HRI,125800,1659.934271816032,226033.24675375863,100233.24675375863
STN,125800,2890.9661450999865,226015.7341061698,100215.73410616981
AMAL,125800,7419.238043764593,225915.80409306128,100115.80409306128
CBOE,125800,1068.6542469328047,225870.76228397238,100070.76228397238
RSG,125800,1099.8082977267668,225647.6664307916,99847.6664307916
SMHI,125800,23341.79122379519,225481.69966018686,99681.69966018686
NMRK,125800,15241.690141847004,225424.59661649287,99624.59661649287
SCCO,125800,2268.2154054494526,225256.46637754986,99456.46637754986
CARR,113000,2799.1829788813066,212429.99455881666,99429.99455881666
AGS,125800,19838.893726553702,225171.4513643219,99371.4513643219
SCVL,125800,5718.103189923672,225064.54504544896,99264.54504544896
CVCO,125800,531.5404738682223,224756.57202387977,98956.57202387977
FDUS,125800,11203.238826835479,224624.92993065846,98824.92993065846
GWRE,125800,1320.6731658941017,224355.96387068942,98555.96387068942
TPZ,125800,12353.80203591701,224097.96139137217,98297.96139137217
FEIM,125800,17686.746762002065,223914.21130816278,98114.21130816278
SNPS,125800,457.6767758826952,223781.06515471853,97981.06515471853
LASE,49100,25573.837354039162,147049.56478572518,97949.56478572518
AAPL,125800,1000.7405197387711,223745.56723560506,97945.56723560506
SBS,125800,13103.222496054996,223409.93356077228,97609.93356077228
AXP,125800,871.5404746924522,223314.82540547667,97514.82540547667
SG,70800,4833.610091467679,168064.6250929823,97264.62509298231
CNK,125800,7753.284218938227,222906.92129447404,97106.92129447404
IOT,69000,3591.0873616348813,165944.1436934092,96944.14369340919
SANG,125800,42668.28342144698,222728.43050779108,96928.43050779108
ON,125800,3178.844846806759,222646.29598066479,96846.29598066479
IBN,125800,7523.59036237629,222623.03997072318,96823.03997072318
BTBT,125800,79219.96744545181,221815.90506976267,96015.90506976267
WELL,125800,1716.6246162475684,221530.41196547128,95730.41196547128
DXPE,125800,4488.443660170042,221280.26902197232,95480.26902197232
NMIH,125800,5510.3278544987,221129.46268669795,95329.46268669795
SKE,125800,25075.608599402207,220665.3604575322,94865.3604575322
AGO,125800,2850.855685654874,220542.19758228527,94742.19758228527
RNGR,125800,18754.171010259375,220361.50937054766,94561.50937054766
FRPT,125800,1547.7871741996714,220265.58898157795,94465.58898157795
ARC,125800,65542.50037394556,220222.79438077516,94422.79438077516
AHT-PH,125800,12221.040123894896,220219.46568103507,94419.46568103507
CASH,125800,3333.1111833124223,220152.00382963358,94352.00382963358
PNRG,125800,1642.6586910532078,220116.26460112983,94316.26460112983
AFBI,125800,10243.35456012008,220027.25126234372,94227.25126234372
WT,125800,23183.729450094746,220013.58717506457,94213.58717506457
TRI,125800,1265.4397311678117,219908.11493761608,94108.11493761608
ULH,125800,5325.686172413612,219524.79052797085,93724.79052797085
PBI,125800,32398.1515177579,219335.48515727528,93535.48515727528
NRIM,125800,3236.916431088105,219203.9846646005,93403.98466460049
BKNG,125800,56.25676276118716,219176.3477175852,93376.34771758519
TTI,125800,76330.30697673712,219067.97228792513,93267.97228792513
AZZ,125800,2824.361676745513,219029.25665088234,93229.25665088234
CVE,125800,13493.81160827004,219004.556225246,93204.556225246
EQT,125800,6517.006440615405,218971.40646051496,93171.40646051496
ICFI,125800,1314.5037077368015,218825.43383156412,93025.43383156412
USFD,125800,3686.1472284630117,218809.7017314101,93009.70173141011
HLT,125800,1009.6545766698188,218792.1436831285,92992.1436831285
TSCO,125800,776.5844512613776,218756.07597177557,92956.07597177557
MEC,125800,11543.236707649487,218744.34441674847,92944.34441674847
VLO,125800,1619.9925976218683,218699.00067895223,92899.00067895223
CLSK,125800,23454.18192811845,218358.44359254919,92558.44359254919
NUE,125800,1543.9401486575734,218235.94943621082,92435.94943621082
NFLX,125800,320.92706862008106,218233.61906639472,92433.61906639472
RS,125800,789.6111472310254,218169.55034112436,92369.55034112436
SNEX,125800,2754.359255838418,218117.71619435423,92317.71619435423
BECN,125800,2636.528228834012,217539.9497933263,91739.94979332629
RDN,125800,6269.444379107092,217298.9412232105,91498.94122321051
TJX,125800,1828.9031117623276,217291.97424338665,91491.97424338665
ASX,125800,22695.724333869184,217198.0749489427,91398.0749489427
PRI,125800,851.7611999106703,217165.04124783605,91365.04124783605
NDP,125800,5945.206912943858,217118.95918220942,91318.95918220942
NOVV,74200,6898.969536366067,165437.28632396064,91237.28632396064
CSWC,125800,8697.573181655105,217004.4575180166,91204.4575180166
HURN,125800,2037.3278016197487,216995.78850272115,91195.78850272115
IIF,125800,7616.399826714033,216991.22931982722,91191.22931982722
WMT,125800,2715.5590032077016,216755.9188073159,90955.9188073159
MSFT,125800,508.4716137922501,216522.4604735321,90722.46047353209
EPAC,125800,5327.851133898709,216470.59726106352,90670.59726106352
AIR,125800,3264.037338569431,216177.20389061002,90377.20389061002
GS,125800,453.78490885800875,215997.07433583034,90197.07433583034
FUTU,125800,3802.848822168915,215925.75148060155,90125.75148060155
CAL,125800,7076.38072111416,215900.37742084803,90100.37742084803
QFIN,125800,8503.428138693138,215816.99902367094,90016.99902367094
SAP,125800,974.3360767164718,215523.13719624584,89723.13719624584
GCBC,125800,7092.944405250905,215430.45016044212,89630.45016044212
ITT,125800,1600.0416930074605,215397.60489996074,89597.60489996074
H,125800,1468.4959236263146,215031.84734101588,89231.84734101588
HAYN,125800,3617.25304412355,215009.5159751627,89209.5159751627
CPSS,125800,22656.033960289376,215005.75709759153,89205.75709759153
CRUS,125800,1586.9482745805458,214983.88469461925,89183.88469461925
PNR,125800,2345.6848434492676,214465.96595241275,88665.96595241275
ADSE,88500,13531.390311430609,177058.2427412511,88558.2427412511
WHD,125800,3794.651739144645,214170.13894616262,88370.13894616262
CACI,125800,453.1073637948592,214120.41472867952,88320.41472867952
CRESY,125800,23089.236904854384,214037.236677414,88237.23667741401
BAH,125800,1378.268119961033,213921.00415266104,88121.00415266104
WINA,125800,599.1740544503459,213845.21637626024,88045.21637626024
RGA,125800,1002.1921827993139,213817.70831712926,88017.70831712926
RUSHA,125800,4316.0250483374875,213772.7153755705,87972.7153755705
VITL,103700,6177.2845161075475,191557.59425836327,87857.59425836327
ETD,125800,7084.531133770409,213598.61098064366,87798.61098064366
NU,69400,10793.146346596335,157148.21533542708,87748.21533542708
ORRF,125800,6074.082303653363,213382.5178151625,87582.51781516249
CWCO,125800,8287.120455153683,213227.60551756158,87427.60551756158
BCO,125800,1945.4917813216098,213186.99295952384,87386.99295952384
EXLS,125800,5887.114016203596,213172.39313691837,87372.39313691837
LSF,100000,47785.053261474444,187317.41243069005,87317.41243069005
IBCP,125800,6366.2271259843155,212886.62635023298,87086.62635023298
AHT-PG,125800,11830.588742425713,212832.2887684317,87032.2887684317
SIM,125800,7804.534002434999,212751.59869269416,86951.59869269416
RELX,125800,4448.308498166318,212673.63540615374,86873.63540615374
VERX,103900,5296.387252715667,190669.941097764,86769.94109776401
MRVL,125800,2833.7766359727675,212561.5915179173,86761.59151791729
COP,125800,2055.6685511689134,212391.67407943186,86591.67407943186
AYI,125800,824.3082378150957,212391.26357414448,86591.26357414448
SSD,125800,1202.7177750539645,212051.1679834418,86251.16798344179
TW,125800,1813.982664586544,212018.28885462307,86218.28885462307
UFPI,125800,1775.0996270060361,211858.13777458333,86058.13777458333
ING,125800,11643.2505694221,211557.86373470907,85757.86373470907
BPOP,125800,2188.145978286623,211287.37032120305,85487.37032120305
TPX,125800,4266.219450528869,211220.5178349766,85420.5178349766
CMC,125800,4212.727843736266,211184.05130617777,85384.05130617777
AX,125800,3370.6650677802177,211071.04294413852,85271.04294413852
PPC,125800,5101.800994700454,211010.492254703,85210.49225470299
DKNG,125800,5417.014139487313,210992.70486588462,85192.70486588462
ALL,125800,1125.0812460621873,210952.73363666012,85152.73363666012
AHT-PI,125800,12340.285658173154,210680.7536594313,84880.7536594313
NHTC,125800,31061.895401364854,210599.6573382987,84799.65733829871
KRG,125800,7895.453078258897,210334.8651858149,84534.86518581491
GCI,125800,46289.52152412961,210154.4259537433,84354.42595374331
FNF,125800,3516.3212572365874,210135.35243042998,84335.35243042998
RUSHB,125800,4457.230186325189,210069.26344234162,84269.26344234162
SPNT,125800,14907.46607668387,210046.19929517453,84246.19929517453
HCI,125800,2142.768175208332,209862.72031127167,84062.72031127167
NML,125800,25919.000449322077,209425.52165305958,83625.52165305958
AMKR,125800,6922.52442273088,209406.36378760912,83606.36378760912
RMBS,125800,5198.692234475086,209195.38424110974,83395.38424110974
CNO,125800,6340.568621379247,209111.95023060558,83311.95023060558
BJ,125800,2580.6209346422147,209056.10742816687,83256.10742816687
FFNW,125800,9267.807077648678,209049.28553885495,83249.28553885495
BWXT,125800,2118.236372914572,208942.83453142448,83142.83453142448
PCAR,125800,2188.08047293438,208764.7659356592,82964.7659356592
PAGP,125800,11304.558262387169,208682.13517403495,82882.13517403495
EXTR,125800,13982.547239528447,208619.60588054813,82819.60588054813
DOGZ,125800,7441.977341093838,208598.6299808606,82798.6299808606
APPF,125800,923.0189333039738,208426.90307590613,82626.90307590613
RL,125800,1174.225676414782,208307.62782907754,82507.62782907754
JOE,125800,3572.2787502816886,208299.57883470357,82499.57883470357
CBRE,125800,1764.9576683428854,208265.00486446047,82465.00486446047
NWG,125800,23424.091224380936,208240.17902677003,82440.17902677003
MWA,125800,10351.906154442104,208176.8390841328,82376.83908413281
LFVN,125800,21302.240325190753,208122.8977285054,82322.8977285054
ITI,125800,29269.547663519497,208106.48779552986,82306.48779552986
FBIZ,125800,4811.3411137435205,207801.81609521114,82001.81609521114
MUR,125800,6064.7438815475825,207656.84068366047,81856.84068366047
TILE,125800,11208.784582953584,207586.69560727474,81786.69560727474
QCRH,125800,2789.501342717154,207483.10220970763,81683.10220970763
NGL,125800,45678.814116282,207381.8143454118,81581.81434541181
PRDO,125800,9503.798850017532,207372.88800705332,81572.88800705332
ZEUS,125800,5436.642459789871,206864.2414471756,81064.24144717559
JPM,125800,999.9453925429675,206848.70451175648,81048.70451175648
JPM,125800,999.945388393912,206848.70365348287,81048.70365348287
JPM,125800,999.9453869124578,206848.70334702925,81048.70334702925
JPM,125800,999.9453862463779,206848.70320924395,81048.70320924395
JPM,125800,999.9453861480463,206848.70318890308,81048.70318890308
JPM,125800,999.9453852993106,206848.7030133336,81048.70301333361
PESI,125800,18920.139517005562,206797.13069483914,80997.13069483914
ACA,125800,2297.3494040808664,206692.52868953714,80892.52868953714
CB,125800,717.2995277243019,206689.85453570873,80889.85453570873
BCS,125800,17714.274652334683,206371.29294223955,80571.29294223955
SKYH,94700,13570.187193676637,175191.11459971915,80491.11459971915
STX,125800,2043.5151311512527,206068.05834171642,80268.05834171642
IBM,125800,969.819032313286,206067.1438424131,80267.14384241309
SANM,125800,3086.3305199911274,206012.56220940774,80212.56220940774
PAA,125800,11807.20152890931,205799.52625216125,79999.52625216125
LMNR,125800,8064.767507016304,205651.57142891575,79851.57142891575
FIP,54200,15079.768326470157,133757.54333004777,79557.54333004777
ORI,125800,5903.559446852589,205089.66509258744,79289.66509258744
FUNC,125800,7131.404068808684,204956.55130531272,79156.55130531272
FSBW,125800,4658.727465979491,204751.07568412562,78951.07568412562
OSW,125800,12963.058272293343,204427.43488808317,78627.43488808317
WRB,125800,3527.431362294615,204061.8989263104,78261.89892631039
WTTR,125800,19277.036402230588,203951.04366487847,78151.04366487847
AFG,125800,1522.3589758226053,203676.39715439038,77876.39715439038
PAC,125800,1179.873490127086,203634.36134020798,77834.36134020798
TMUS,125800,1007.877305747168,203591.21576092794,77791.21576092794
AVPT,122200,16944.716179442097,199947.65414936488,77747.65414936488
GLRE,125800,14528.220050352438,203395.08070493414,77595.08070493414
FCBC,125800,4834.823044198256,203255.96520450737,77455.96520450737
MG,125800,19027.763029744005,203216.5149644784,77416.51496447841
AOSL,125800,5674.599110524327,203207.40194075214,77407.40194075214
CEG,66700,752.2629243597387,144020.73457294772,77320.73457294772
TWN,125800,4817.269927753685,203096.0994190383,77296.0994190383
HHS,125800,27127.892583445297,203052.27960905246,77252.27960905246
YRD,125800,45200.442186234344,202949.975070632,77149.975070632
LRCX,125800,268.4769051567294,202912.15424925377,77112.15424925377
MC,125800,3116.6023228829185,202828.48487988964,77028.48487988964
TRV,125800,861.1077899355366,202825.32306005296,77025.32306005296
KBR,125800,3276.472172807281,202813.63249627047,77013.63249627047
PRTH,125800,32580.6506343632,202651.64011004657,76851.64011004657
PKG,125800,967.9960735994429,202524.13970011126,76724.13970011126
FRD,125800,14441.658534407745,202472.05926326322,76672.05926326322
DJCO,125800,419.0410057751285,202401.00029164215,76601.00029164215
ORN,125800,34204.691778255044,202149.72319026553,76349.72319026553
FOR,125800,6518.895512345765,202020.5704355385,76220.57043553851
MVO,125800,21940.244369785134,201850.24401725372,76050.24401725372
VGR,125800,13526.45661342941,201814.73370435354,76014.73370435354
PSX,125800,1592.770044365591,201803.95976037194,76003.95976037194
PRMW,125800,8535.046382527007,201768.49127355954,75968.49127355954
GD,125800,670.0879867155165,201750.08204254424,75950.08204254424
MAR,125800,870.8130484293647,201636.76402132993,75836.76402132993
MMC,125800,877.9829121038456,201611.220393432,75811.22039343201
CDE,125800,28540.84450003563,201498.36053713132,75698.36053713132
OBT,125800,3599.022844851851,201473.2972073047,75673.29720730471
IPX,56200,7227.718522714502,131833.58420001902,75633.58420001902
ASML,125800,250.01959913952066,201045.75883927254,75245.75883927254
PECO,89400,4237.41610850791,164242.24125340435,74842.24125340435
SKX,125800,3000.754018505446,200570.38760781457,74770.38760781457
AEG,125800,33594.56228769827,200559.52980913897,74759.52980913897
LYG,125800,65944.1948988773,200470.34997701558,74670.34997701558
